pl_name,pl_bmasse,pl_rade,pl_pubdate,pl_controv_flag,pl_bmasseerr1,pl_bmasseerr2,pl_radeerr1,pl_radeerr2,soltype,disc_refname,pl_refname
HAT-P-32 b,216.1244,22.19382,2019-02,0,34.9613,-31.783,0.504405,-0.504405,Published Confirmed,<a refstr=HARTMAN_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1106.1212H/abstract target=ref> Hartman et al. 2011 </a>,<a refstr=WANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...82W/abstract target=ref>Wang et al. 2019</a>
WASP-24 b,340.382,14.571,2010-09,0,11.441,-12.077,0.437,-0.426,Published Confirmed,<a refstr=STREET_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...720..337S/abstract target=ref> Street et al. 2010 </a>,<a refstr=STREET_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...720..337S/abstract target=ref> Street et al. 2010 </a>
WASP-46 b,667.733,14.684,2012-05,0,23.201,-23.201,0.572,-0.572,Published Confirmed,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1105.3179A/abstract target=ref> Anderson et al. 2011 </a>,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1105.3179A/abstract target=ref> Anderson et al. 2011 </a>
TRAPPIST-1 c,1.156,1.095,2018-05,0,0.142,-0.131,0.03,-0.031,Published Confirmed,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,<a refstr=GRIMM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..68G/abstract target=ref>Grimm et al. 2018</a>
K2-232 b,126.49634,11.209,2018-06,0,11.75971,-11.75971,0.246598,-0.22418,Published Confirmed,<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.2572B/abstract target=ref>Brahm et al. 2018</a>,<a refstr=BRAHM_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.2572B/abstract target=ref>Brahm et al. 2018</a>
TOI-1130 b,19.8,3.66,2024-07,0,0.2,-0.3,0.03,-0.04,Published Confirmed,<a refstr=HUANG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...892L...7H/abstract target=ref>Huang et al. 2020</a>,<a refstr=BORSATO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240706097B/abstract target=ref>Borsato et al. 2024</a>
LTT 3780 b,2.34,1.35,2020-10,0,0.24,-0.23,0.06,-0.06,Published Confirmed,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....3C/abstract target=ref>Cloutier et al. 2020</a>,<a refstr=NOWAK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.173N/abstract target=ref>Nowak et al. 2020</a>
TOI-220 b,13.8,3.03,2021-08,0,1.0,-1.0,0.15,-0.15,Published Confirmed,<a refstr=HOYER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.505.3361H/abstract target=ref>Hoyer et al. 2021</a>,<a refstr=HOYER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.505.3361H/abstract target=ref>Hoyer et al. 2021</a>
TOI-2158 b,260.61929374,10.76062147,2022-04,0,25.42627256,-25.42627256,0.13450777,-0.13450777,Published Confirmed,<a refstr=KNUDSTRUP_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220413956K/abstract target=ref>Knudstrup et al. 2022</a>,<a refstr=KNUDSTRUP_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220413956K/abstract target=ref>Knudstrup et al. 2022</a>
HAT-P-41 b,254.253,18.887,2012-11,0,32.417,-32.417,0.852,-0.572,Published Confirmed,<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>,<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>
EPIC 220674823 b,7.8,1.676,2024-03,0,0.71,-0.7,0.037,-0.037,Published Confirmed,<a refstr=ADAMS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...82A/abstract target=ref>Adams et al. 2017</a>,<a refstr=GUENTHER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.529..141G/abstract target=ref>Guenther et al. 2024</a>
Kepler-435 b,270.1555,22.30591,2017-06,0,41.3179,-41.3179,2.01762,-2.01762,Published Confirmed,<a refstr=ALMENARA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..71A/abstract target=ref>Almenara et al. 2015</a>,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
HD 1397 b,131.89945,11.500434,2019-03,0,6.3566,-6.3566,0.280225,-0.302643,Published Confirmed,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.100N/abstract target=ref>Nielsen et al. 2019</a>,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.100N/abstract target=ref>Nielsen et al. 2019</a>
Kepler-16 b,105.833,8.4493,2011-09,0,5.085,-5.085,0.0291,-0.0291,Published Confirmed,<a refstr=DOYLE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011Sci...333.1602D/abstract target=ref> Doyle et al. 2011 </a>,<a refstr=DOYLE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011Sci...333.1602D/abstract target=ref> Doyle et al. 2011 </a>
TOI-4010 d,38.15,6.18,2023-07,0,3.27,-3.22,0.14,-0.15,Published Confirmed,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>
Kepler-68 b,8.03,2.357,2023-04,0,0.67,-0.67,0.023,-0.023,Published Confirmed,<a refstr=GILLILAND_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...766...40G/abstract target=ref> Gilliland et al. 2013 </a>,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>
TrES-2 b,385.20996,13.719816,2017-06,0,16.20933,-15.8915,0.459569,-0.459569,Published Confirmed,<a refstr=O_DONOVAN_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...651L..61O/abstract target=ref> O'Donovan et al. 2006 </a>,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
GJ 436 b,23.1,4.2,2009-04,0,0.9,-0.9,0.2,-0.2,Published Confirmed,<a refstr=BUTLER_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...617..580B/abstract target=ref> Butler et al. 2004 </a>,<a refstr=SHPORER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...694.1559S/abstract target=ref> Shporer et al. 2009</a>
WASP-78 b,282.857,19.055,2012-11,0,25.425,-25.425,1.233,-1.233,Published Confirmed,<a refstr=SMALLEY_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...547A..61S/abstract target=ref> Smalley et al. 2012 </a>,<a refstr=SMALLEY_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...547A..61S/abstract target=ref> Smalley et al. 2012 </a>
WASP-47 d,15.5,3.65,2023-05,0,0.7,-0.9,0.03,-0.03,Published Confirmed,<a refstr=BECKER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015arXiv150802411B/abstract target=ref>Becker et al. 2015</a>,<a refstr=NASCIMBENI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...673A..42N/abstract target=ref>Nascimbeni et al. 2023</a>
HAT-P-32 b,238.3725,20.052901,2017-06,0,41.3179,-41.3179,0.280225,-0.280225,Published Confirmed,<a refstr=HARTMAN_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1106.1212H/abstract target=ref> Hartman et al. 2011 </a>,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
WASP-47 b,362.311,12.89,2012-10,0,15.891,-15.891,0.448,-0.224,Published Confirmed,<a refstr=HELLIER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426..739H/abstract target=ref> Hellier et al. 2012 </a>,<a refstr=HELLIER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426..739H/abstract target=ref> Hellier et al. 2012 </a>
WASP-47 b,374.0,12.86,2023-05,0,17.0,-16.0,0.1,-0.1,Published Confirmed,<a refstr=HELLIER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426..739H/abstract target=ref> Hellier et al. 2012 </a>,<a refstr=NASCIMBENI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...673A..42N/abstract target=ref>Nascimbeni et al. 2023</a>
WASP-80 b,176.07,10.671,2013-03,0,9.534,-12.395,0.291,-0.303,Published Confirmed,<a refstr=TRIAUD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..80T/abstract target=ref> Triaud et al. 2013 </a>,<a refstr=TRIAUD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..80T/abstract target=ref> Triaud et al. 2013 </a>
KELT-3 b,616.5902,17.48604,2017-03,0,104.8839,-104.8839,1.23299,-1.23299,Published Confirmed,<a refstr=PEPPER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...773...64P/abstract target=ref> Pepper et al. 2013 </a>,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>
WASP-98 b,263.79,12.33,2014-05,0,22.25,-22.25,0.45,-0.45,Published Confirmed,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>
WASP-82 b,371.8611,18.15858,2017-03,0,63.566,-63.566,1.45717,-1.45717,Published Confirmed,<a refstr=SMITH_2015 href=https://ui.adsabs.harvard.edu/abs/2015AcA....65..117S/abstract target=ref>Smith 2015</a>,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>
WASP-82 b,397.27,19.17,2015-03,0,15.89,-15.89,1.01,-0.78,Published Confirmed,<a refstr=SMITH_2015 href=https://ui.adsabs.harvard.edu/abs/2015AcA....65..117S/abstract target=ref>Smith 2015</a>,<a refstr=SMITH_2015 href=https://ui.adsabs.harvard.edu/abs/2015AcA....65..117S/abstract target=ref>Smith 2015</a>
HAT-P-55 b,184.97706,13.249038,2015-09,0,17.79848,-17.79848,0.616495,-0.616495,Published Confirmed,<a refstr=JUNCHER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015PASP..127..851J/abstract target=ref>Juncher et al. 2015</a>,<a refstr=JUNCHER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015PASP..127..851J/abstract target=ref>Juncher et al. 2015</a>
WASP-76 b,284.13859586,20.78145022,2020-04,0,4.4495977,-4.13176929,0.86309151,-0.85188253,Published Confirmed,<a refstr=WEST_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.126W/abstract target=ref>West et al. 2016</a>,<a refstr=EHRENREICH_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Natur.580..597E/abstract target=ref>Ehrenreich et al. 2020</a>
TRAPPIST-1 e,0.692,0.92,2021-02,0,0.022,-0.022,0.013,-0.012,Published Confirmed,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>
Kepler-80 d,6.75,1.53,2016-10,0,0.69,-0.51,0.09,-0.07,Published Confirmed,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>
